"OTU","Day","test","day","l2fc.threshold","log2FoldChange","p","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","Rank8","sparsity.threshold","p.adj"
"OTU.1050",2,"less",2,0.25,0.0758727792426308,0.417530474628854,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.1337",2,"less",2,0.25,-0.460296632625855,0.196220728088844,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,NA,"0.3",NA
"OTU.47",2,"less",2,0.25,-0.696659366816698,0.0164015146432358,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",NA
"OTU.45",2,"less",2,0.25,-0.538382891833066,0.133178200547054,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Microvirga","uncultured_bacterium",NA,"0.3",NA
"OTU.42",2,"less",2,0.25,-0.0854562396333485,0.238629884743664,"Bacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA,NA,NA,"0.3",NA
"OTU.41",2,"less",2,0.25,-0.64662811216323,0.0673836022280003,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.221",2,"less",2,0.25,0.169998715698933,0.463235639341219,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.367",2,"less",2,0.25,-0.369455176753378,0.149236836179005,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.363",2,"less",2,0.25,-0.892300400327333,0.0916869912362265,"Unassigned",NA,NA,NA,NA,NA,NA,NA,"0.3",NA
"OTU.361",2,"less",2,0.25,-0.561215249643659,0.14282416785501,"Bacteria","Armatimonadetes",NA,NA,NA,NA,NA,NA,"0.3",NA
"OTU.1957",2,"less",2,0.25,1.62911158611388,0.967124284280764,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.369",2,"less",2,0.25,0.719405796991094,0.716946104429794,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.3373",2,"less",2,0.25,-1.19914363050793,0.0451715314661207,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Microvirga",NA,NA,"0.3",NA
"OTU.148",2,"less",2,0.25,-1.39678306544008,0.0291135551972925,"Bacteria","Armatimonadetes","uncultured_bacterium",NA,NA,NA,NA,NA,"0.3",NA
"OTU.149",2,"less",2,0.25,1.72647912772874,0.970861332456487,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter",NA,NA,"0.3",NA
"OTU.414",2,"less",2,0.25,-0.884858746278799,0.0839755022521054,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae",NA,NA,NA,"0.3",NA
"OTU.147",2,"less",2,0.25,-0.464762391762988,0.0562799555875089,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bosea","uncultured_bacterium",NA,"0.3",NA
"OTU.144",2,"less",2,0.25,1.25083727535582,0.884987427509847,"Bacteria","Firmicutes","Clostridia","Clostridiales","Gracilibacteraceae","Lutispora","uncultured_bacterium",NA,"0.3",NA
"OTU.143",2,"less",2,0.25,0.571894289073698,0.742835580637451,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","uncultured_Bacteroidetes_bacterium",NA,"0.3",NA
"OTU.140",2,"less",2,0.25,0.282689663401415,0.526436465986948,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,NA,"0.3",NA
"OTU.3117",2,"less",2,0.25,-0.264992571883388,0.271166133906606,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Microcoleus",NA,NA,NA,"0.3",NA
"OTU.962",2,"less",2,0.25,0.379598403344328,0.560630383281398,"Bacteria","Planctomycetes","Phycisphaerae","WD2101_soil_group","uncultured_bacterium",NA,NA,NA,"0.3",NA
"OTU.562",2,"less",2,0.25,-0.0672025451088328,0.191509371015108,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Microcoleus",NA,NA,NA,"0.3",NA
"OTU.563",2,"less",2,0.25,-0.710211492723912,0.132366407176218,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.564",2,"less",2,0.25,-0.644199715013357,0.0788944725343155,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Craurococcus","uncultured_bacterium",NA,"0.3",NA
"OTU.569",2,"less",2,0.25,-0.40744486995082,0.220373876823542,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium","uncultured_Bacteroidetes_bacterium",NA,"0.3",NA
"OTU.2738",2,"less",2,0.25,-0.090718368694524,0.345764206638493,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Porphyrobacter",NA,NA,"0.3",NA
"OTU.891",2,"less",2,0.25,2.19517998188948,0.99210579004925,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Hydrotalea",NA,NA,"0.3",NA
"OTU.897",2,"less",2,0.25,-0.402533649623466,0.210753793871578,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_bacterium",NA,"0.3",NA
"OTU.787",2,"less",2,0.25,-1.24056112281317,0.0367614817944322,"Bacteria","Chloroflexi","TK10","uncultured_Chloroflexi_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.1193",2,"less",2,0.25,-0.726419224563653,0.10922226323382,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.296",2,"less",2,0.25,-0.126684803878933,0.328154927798588,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.831",2,"less",2,0.25,-0.512646842747178,0.162387579396254,"Bacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinomycetospora",NA,NA,NA,"0.3",NA
"OTU.55",2,"less",2,0.25,1.6723411014959,0.985471974528074,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium",NA,NA,NA,NA,NA,"0.3",NA
"OTU.54",2,"less",2,0.25,1.81341447342922,0.993484933921951,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia-Shigella","uncultured_bacterium",NA,"0.3",NA
"OTU.57",2,"less",2,0.25,1.40263285161963,0.999555709640904,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.51",2,"less",2,0.25,-1.09139136860916,0.0271833368340662,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia",NA,NA,"0.3",NA
"OTU.50",2,"less",2,0.25,-0.413215801466904,0.08286526308332,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.53",2,"less",2,0.25,-1.23874731346695,0.0009153143446205,"Bacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus",NA,NA,NA,"0.3",NA
"OTU.52",2,"less",2,0.25,0.155224909164292,0.408626580182872,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Crinalium","uncultured_cyanobacterium",NA,NA,"0.3",NA
"OTU.311",2,"less",2,0.25,-0.67953420209732,0.143577960301812,"Bacteria","Chloroflexi","AKIW781","uncultured_Chloroflexi_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.310",2,"less",2,0.25,-0.143689078802408,0.31160303635899,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter",NA,NA,"0.3",NA
"OTU.317",2,"less",2,0.25,-0.391279780553877,0.178470699317782,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA,NA,"0.3",NA
"OTU.316",2,"less",2,0.25,-1.52273461951412,0.0102157268561693,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","JG34-KF-161","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.314",2,"less",2,0.25,-0.551324630051817,0.164492621985781,"Bacteria","Armatimonadetes","uncultured_bacterium",NA,NA,NA,NA,NA,"0.3",NA
"OTU.318",2,"less",2,0.25,-0.645400303604772,0.136436155897074,"Bacteria","Chloroflexi","AKIW781","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.1673",2,"less",2,0.25,1.75783641424031,0.99553711660203,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",NA
"OTU.429",2,"less",2,0.25,-1.349746126269,0.0225834937763106,"Bacteria","Chloroflexi","Chloroflexales","Chloroflexaceae","Roseiflexus","uncultured_Chloroflexi_bacterium",NA,NA,"0.3",NA
"OTU.138",2,"less",2,0.25,1.40338931510557,0.930413201659707,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Sporacetigenium",NA,NA,"0.3",NA
"OTU.131",2,"less",2,0.25,-0.139275359406481,0.324858399809463,"Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Trueperaceae","Truepera",NA,NA,"0.3",NA
"OTU.422",2,"less",2,0.25,0.255724139832322,0.503288312416529,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","uncultured_bacterium",NA,"0.3",NA
"OTU.137",2,"less",2,0.25,-0.75689351323896,0.100422288159601,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum","uncultured_bacterium",NA,"0.3",NA
"OTU.959",2,"less",2,0.25,-0.770455931964065,0.113657853557184,"Bacteria","Actinobacteria","Frankiales","Sporichthyaceae","Sporichthya",NA,NA,NA,"0.3",NA
"OTU.559",2,"less",2,0.25,-0.0558825717801767,0.359660384428351,"Bacteria","Gemmatimonadetes","AT425-EubC11_terrestrial_group","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.227",2,"less",2,0.25,2.8137951923742,0.999577666730337,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cellulosilyticum","uncultured_bacterium",NA,"0.3",NA
"OTU.224",2,"less",2,0.25,-0.144191707327821,0.318722914025881,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.222",2,"less",2,0.25,-0.261131075009048,0.26373835235091,"Bacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Angustibacter",NA,NA,NA,"0.3",NA
"OTU.1706",2,"less",2,0.25,-1.01003950963776,0.0645950359144897,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas",NA,NA,"0.3",NA
"OTU.3636",2,"less",2,0.25,0.0472188497848873,0.337957348876956,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",NA
"OTU.597",2,"less",2,0.25,0.304083291671659,0.525293800390612,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",NA
"OTU.2657",2,"less",2,0.25,-0.843202760104797,0.104169846342913,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","uncultured_bacterium",NA,"0.3",NA
"OTU.2655",2,"less",2,0.25,-1.11527785142074,0.0242365565189011,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae",NA,NA,NA,"0.3",NA
"OTU.2092",2,"less",2,0.25,0.23709243802763,0.49407483852437,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.117",2,"less",2,0.25,0.0778389659100752,0.410698463081647,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Ferruginibacter","uncultured_bacterium",NA,"0.3",NA
"OTU.1071",2,"less",2,0.25,-0.0167023175654229,0.36312057940896,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","uncultured_bacterium",NA,"0.3",NA
"OTU.116",2,"less",2,0.25,-0.329073044148689,0.251876577554367,"Bacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA,NA,NA,"0.3",NA
"OTU.444",2,"less",2,0.25,1.12732025515844,0.882667674419015,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.60",2,"less",2,0.25,-0.704019722646932,0.091916594987897,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.61",2,"less",2,0.25,0.879397527802884,0.93049121885879,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",NA
"OTU.62",2,"less",2,0.25,-0.950086892928477,0.0193971394900154,"Bacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes",NA,NA,NA,"0.3",NA
"OTU.63",2,"less",2,0.25,-0.866147579702356,0.00134716543946032,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","uncultured_bacterium",NA,"0.3",NA
"OTU.67",2,"less",2,0.25,-1.05637942798995,0.0053581988878983,"Bacteria","Acidobacteria","Order_Incertae_Sedis","Family_Incertae_Sedis","Bryobacter","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.4167",2,"less",2,0.25,2.17365136721435,0.992971444865905,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.1445",2,"less",2,0.25,0.165540069598792,0.458956799880874,"Bacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA,NA,NA,"0.3",NA
"OTU.1284",2,"less",2,0.25,-1.83220639007403,0.00931215314228825,"Bacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter_agilis",NA,NA,"0.3",NA
"OTU.1280",2,"less",2,0.25,-1.4290229177886,0.0202181204043528,"Bacteria","Acidobacteria","Holophagae","iii1-8","uncultured_Acidobacteria_bacterium",NA,NA,NA,"0.3",NA
"OTU.3755",2,"less",2,0.25,-0.341662937833412,0.112094418271195,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",NA
"OTU.3756",2,"less",2,0.25,1.35488238449067,0.897459733269876,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia-Shigella","uncultured_bacterium",NA,"0.3",NA
"OTU.300",2,"less",2,0.25,0.501082744570785,0.615429300912182,"Bacteria","Cyanobacteria","SubsectionII","FamilyII","Chroococcidiopsis","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.301",2,"less",2,0.25,-1.04678964761776,0.0569908526479415,"Bacteria","Chloroflexi","Thermomicrobia","AKYG1722",NA,NA,NA,NA,"0.3",NA
"OTU.303",2,"less",2,0.25,-0.796302047650152,0.0325640070118587,"Bacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.304",2,"less",2,0.25,1.34343479447324,0.915838860520439,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.306",2,"less",2,0.25,0.10415920961836,0.425649176050097,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,NA,"0.3",NA
"OTU.307",2,"less",2,0.25,0.462014013158522,0.597992764826307,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.308",2,"less",2,0.25,-0.533279639986986,0.124545517271584,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA,NA,"0.3",NA
"OTU.309",2,"less",2,0.25,-0.933976538572231,0.0801393117619218,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Family_Incertae_Sedis","Geminicoccus",NA,NA,"0.3",NA
"OTU.128",2,"less",2,0.25,1.18794976722189,0.873341367965958,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Rhodocytophaga","uncultured_Bacteroidetes_bacterium",NA,"0.3",NA
"OTU.2404",2,"less",2,0.25,0.891935174557602,0.96354937197765,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Incertae_Sedis","Bacillus",NA,"0.3",NA
"OTU.123",2,"less",2,0.25,-0.666214837021725,0.084130844952881,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Derxia","uncultured_Derxia_sp.",NA,"0.3",NA
"OTU.125",2,"less",2,0.25,-0.950081461435048,0.0385159337082569,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.127",2,"less",2,0.25,-0.860617437735053,0.0599262944800774,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.238",2,"less",2,0.25,-0.13328798961743,0.243081072096891,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",NA
"OTU.2538",2,"less",2,0.25,-0.74617666879168,0.0355332498833591,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Microvirga","uncultured_bacterium",NA,"0.3",NA
"OTU.541",2,"less",2,0.25,-0.0517014891591609,0.353733036427358,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter",NA,NA,"0.3",NA
"OTU.231",2,"less",2,0.25,-0.196731772463932,0.260559468763155,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_bacterium",NA,"0.3",NA
"OTU.233",2,"less",2,0.25,0.958545931957218,0.842328500361916,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","uncultured",NA,NA,"0.3",NA
"OTU.432",2,"less",2,0.25,0.688293967112108,0.702950776235535,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas",NA,NA,"0.3",NA
"OTU.1770",2,"less",2,0.25,0.85899445091166,0.764432613039157,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum","uncultured_bacterium",NA,"0.3",NA
"OTU.1065",2,"less",2,0.25,1.18162126114891,0.857206594500493,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Hydrocarboniphaga","uncultured_bacterium",NA,"0.3",NA
"OTU.76",2,"less",2,0.25,-1.75410611973367,0.010165576077693,"Bacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Crossiella","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.75",2,"less",2,0.25,1.2582384169954,0.993709082837558,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",NA
"OTU.73",2,"less",2,0.25,-0.868985589606545,0.0347599966622401,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.72",2,"less",2,0.25,-0.328797691371223,0.226756098610634,"Bacteria","Armatimonadetes","uncultured_bacterium",NA,NA,NA,NA,NA,"0.3",NA
"OTU.78",2,"less",2,0.25,1.23218249445339,0.973228502296777,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.818",2,"less",2,0.25,-0.534083522624193,0.156875247610534,"Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,NA,"0.3",NA
"OTU.420",2,"less",2,0.25,-0.624608250454919,0.101968599462513,"Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales","uncultured_bacterium",NA,NA,NA,"0.3",NA
"OTU.2438",2,"less",2,0.25,-1.79226124088095,0.00370386609982597,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.425",2,"less",2,0.25,1.3910872150389,0.922826969293978,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","0319-6G20","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.1273",2,"less",2,0.25,-0.639081656798431,0.150889563827935,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","0319-6G20","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.1276",2,"less",2,0.25,0.989674414124851,0.831379116322838,"Bacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces",NA,NA,NA,"0.3",NA
"OTU.335",2,"less",2,0.25,0.531762134157731,0.643284944769094,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_bacterium",NA,"0.3",NA
"OTU.334",2,"less",2,0.25,-0.788291655558423,0.0519843954756701,"Bacteria","Actinobacteria","Kineosporiales","Kineosporiaceae",NA,NA,NA,NA,"0.3",NA
"OTU.336",2,"less",2,0.25,0.94200984248995,0.826818910694291,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA,NA,"0.3",NA
"OTU.1656",2,"less",2,0.25,-0.0257289902070076,0.362648677182065,"Unassigned",NA,NA,NA,NA,NA,NA,NA,"0.3",NA
"OTU.330",2,"less",2,0.25,0.611761226915757,0.679975379710074,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",NA
"OTU.1492",2,"less",2,0.25,0.854859157819898,0.754939438379257,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,NA,"0.3",NA
"OTU.933",2,"less",2,0.25,1.90321204604668,0.979322734569597,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA,"0.3",NA
"OTU.681",2,"less",2,0.25,0.25990072277365,0.504924488150231,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","uncultured",NA,NA,"0.3",NA
"OTU.938",2,"less",2,0.25,-1.76372735257336,0.00875227468555346,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Azoarcus",NA,NA,"0.3",NA
